,artist_name,track_name,track_id,popularity
742,Juice WRLD,Reminds Me Of You,6qxUFfGMRdSyc6tQqn9EbZ,49
743,The Kid LAROI,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",0DYNL4xbYWgNzppUamtyR4,82
744,The Kid LAROI,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),13EW51DKru044OJDJ9Bm8o,81
745,The Kid LAROI,SO DONE,3qgPpwtuRu5oP8EtFSj8HE,83
746,The Kid LAROI,Diva (feat. Lil Tecca),7gVwgc8b3XnO87TpmXXFA5,80
747,KAROL G,BICHOTA,7vrJn5hDSXRmdXoR30KgF1,95
748,KAROL G,"Ay, DiOs Mío!",7x4ASXYEKfQBCewcZhK776,91
749,KAROL G,Tusa,7k4t7uLgtOxPwTpFmtJNTY,89
750,Anuel AA,Secreto,5ObVNw2ZZY4iT0IP6YqEho,1
751,Ozuna,Caramelo - Remix,2uu2aGqA2UblCg581Q7l1g,82
752,Ozuna,Caramelo - Remix,67jvGGbJmOmVonlyX3mNkV,77
753,Pop Smoke,Enjoy Yourself (feat. Karol G),3NWrHCwvyII4fTx05PN3IO,76
754,Jonas Brothers,X (with KAROL G),77fvnWALKJR0ws1VUx09CY,76
755,Ovy On The Drums,Miedito o Qué? (feat. KAROL G),7MoZgM6AsQaZw14WnKopuy,73
756,KAROL G,Go Karo,75myWkNUTahMKBbP6xCOlt,51
757,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,96
758,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,83
759,Mariah Carey,O Holy Night,3B7FO3kJ5kv3mX7yiaB7sT,77
760,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,78
761,Mariah Carey,Sleigh Ride,7sNjm4dhGxofcgJBw0wep4,44
762,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),2VkuxjlbnbaBiWYpdBGVol,45
763,Mariah Carey,Here Comes Santa Claus (Right Down Santa Claus Lane) / House Top Celebration (feat. Snoop Dogg & Jermaine Dupri),6OkevUybUFp70w4PhGdo63,40
764,Mariah Carey,When Christmas Comes - Magical Christmas Mix,3Pd2Rmoy7P5Sq1I7mU552I,40
765,Mariah Carey,All I Want For Christmas Is You - Magical Christmas Mix,4HldxXdg8tlzNrC5s45Smb,40
766,Mariah Carey,Sugar Plum Fairy - Magical Christmas Mix,5d5B4PO7p1iMgCDYbROvnc,39
767,Ariana Grande,positions,35mvY5S1H3J2QZyna3TFe0,97
768,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,94
769,Ariana Grande,Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb,94
770,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,90
771,Ariana Grande,motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,86
772,Ariana Grande,just like magic,7Dx9Z6Aon1qPS2N0rHSWTe,83
773,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,89
774,Ariana Grande,off the table (with The Weeknd),7E1jVNoWuemqUryI4FxsVD,83
775,Ariana Grande,safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,82
776,Ariana Grande,nasty,0sci7ppTZFm4mjcH3nu8yO,82
777,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,93
778,Brenda Lee,Rockin' Around the Christmas Tree,09OojFvtrM9YRzRjnXqJjA,75
779,Jerry Butler,Ain't Understanding Mellow,5ehrJB4xFea5kph6jVoWtS,40
780,Chuck Berry,Brenda Lee,6q8K5OecXDxDAcvleP2Jxo,23
781,Jerry Butler,Ain't Understanding Mellow,1ljRPpImL8vWrF3kA1H8V0,24
782,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,2cxgEyUkMQRzQU1FOozdL1,21
783,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,34u3cZAHxcRGK55k5HfvmA,15
784,Brenda Lee,Jingle Bell Rock,1p76Dj4WwgHdr2AEjmWL1v,13
785,Ricky Van Shelton,Sweet Memories (with Brenda Lee),2au85kdFy1BjBy4McQwGrU,18
786,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,2i6wZYQF237WCwY8j9QSep,12
787,Arcade Player,Dakiti (16-Bit Bad Bunny & Jhay Cortez Emulation),74sMXgFr375v5R2h2ce4fr,3
788,Jhay Cortez,No Me Conoce - Remix,45Vh9TXTImEDJWLYKZ8Yv5,1
789,Jhay Cortez,No Me Conoce - Remix,7AxIUTibISfXcqpacAKvPo,24
790,Jhay Cortez,CÓMO SE SIENTE - Remix,2NkiShD4qSfgd2yjCqnAc9,15
791,8-Bit Arcade,Dakiti (8-Bit Bad Bunny & Jhay Cortez Emulation),6rZk29Yz8ObEwtJOIaACt5,6
792,Jhay Cortez,No Me Conoce - Remix,5sJjI5i4coRgKzIcXl8GnR,10
793,Jhay Cortez,No Me Conoce - Remix,2ZcNX5yIhHDGCYkKHpPjCe,11
794,Jhay Cortez,No Me Conoce - Remix,0R1hD4lSWK25nsCdJKWE4S,15
795,Jhay Cortez,CÓMO SE SIENTE - Remix,6JLhPiXgZuPyrQ40fBCPjj,9
796,Jhay Cortez,CÓMO SE SIENTE - Remix,53dWXBFjBMuntbcLUvGbPg,5
797,Bobby Helms,Jingle Bell Rock,7vQbuQcyTflfCIOu3Uzzya,89
798,Bobby Helms,Jingle Bell Rock,6xE98wKYt4vZk8j7cctjw8,77
799,Bobby Helms,Jingle Bell Rock,3hBXvHLlTHvnbwrPbeoyAj,83
800,Bobby Helms,Jingle Bell Rock - Single Version,3rgueonc7LynRsbLBiYBII,19
801,Bobby Helms,Jingle Bell Rock - Single Version,0S3idqYXS8nn20ZILSs94h,14
802,Bobby Helms,Jingle Bell Rock - Single Version,2O45RnrU60RCvwoP5JDLyc,16
803,Bobby Helms,Jingle Bell Rock - Single Version,3cDTUmPPUT0HHtszLPZdvT,11
804,Bobby Helms,Jingle Bell Rock - Single Version,6gH2q3E9liT572d0Ze0GCO,8
805,Bobby Helms,Jingle Bell Rock - Single Version,6wx3yHXJaPyUTBW85SCZ3q,5
806,Bobby Helms,Jingle Bell Rock - Single Version,6gYDza3RxjE2mgIcEPveO1,9
807,BTS,Life Goes On,249gnXrbfmV8NG6jTEMSwD,95
808,BTS,Dynamite,0t1kP63rueHleOhQkYSXFY,94
809,BTS,Dynamite,4saklk6nie3yiGePpBwUoc,91
810,BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl,88
811,BTS,Fly To My Room,3QH8rQGNFX8VLbCgZ7uPTS,87
812,BTS,Telepathy,2FVpOsjT1iquZ3SpCjZ9Ne,87
813,BTS,Dis-ease,54DmTIv86D3sYdiawjULQ0,86
814,BTS,Stay,3ndCsZfq8OVwwkz9mmZvUz,86
815,BTS,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,84
816,BTS,ON,2QyuXBcV1LJ2rq01KhreMF,82
817,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,97
818,Maluma,Hawái - Remix,0GzuHFG4Ql6DoyxFRnIk3F,90
819,Juice WRLD,Smile (with The Weeknd),6wQlQrTY5mVS8EGaFZVwVF,84
820,Ariana Grande,off the table (with The Weeknd),7E1jVNoWuemqUryI4FxsVD,83
821,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,84
822,The Weeknd,Heartless,6bnF93Rx87YqUBLSgjiMU8,81
823,The Weeknd,Blinding Lights (with ROSALÍA) - Remix,7MXgrcOQAJ5VwSNUL0lDd3,80
824,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,86
825,The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB,84
826,The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,82
827,Andy Williams,It's the Most Wonderful Time of the Year,5hslUAKq9I9CG2bAulFkHN,91
828,Andy Williams,Sleigh Ride,5ymVfeMK8cDew5vzntTuc7,75
829,Andy Williams,Happy Holiday / The Holiday Season,3sDdyBHQ60Cs1opmIyRvhp,71
830,Andy Williams,It's the Most Wonderful Time of the Year,1IcR6RlgvDczfvoWJSSY2A,67
831,Andy Williams,"Moon River (From ""Breakfast at Tiffany's"")",24AIahNHzBxm9S12peXbnG,66
832,Andy Williams,Joy to the World,6zEZP4TxHeuUWayM374aF1,0
833,Andy Williams,Joy to the World,3cMZXZoaSvRKS2ye9TvNaV,1
834,Andy Williams,Joy to the World,7IlF7Pij0JU7U9aW9Pndvu,0
835,Andy Williams,Joy to the World,6FAEecFepAIFl1RpgdBidK,0
836,Andy Williams,It's the Most Wonderful Time of the Year,6PHydwtSLzGi9WJ3MyE50k,64
837,Cardi B,WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,95
838,Megan Thee Stallion,Body,0A1hoCfMLkiAgvhWkkucJa,87
839,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
840,Megan Thee Stallion,Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,81
841,Megan Thee Stallion,Cry Baby (feat. DaBaby),4aarlAfLKVCTxUDNgbwhjH,77
842,Megan Thee Stallion,Captain Hook,1E3VQQWFQAPJkXfYHjqWoI,77
843,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,80
844,Megan Thee Stallion,Cash Shit (feat. DaBaby),2rMAtCaTj16NptyVfEIeAC,76
845,Megan Thee Stallion,Don’t Stop (feat. Young Thug),3yv7994DWTEk3ihwy75YBQ,76
846,Megan Thee Stallion,Circles,08TILUAN56HJoS1d9mNRty,76
847,DaVido,Shopping Spree (feat. Chris Brown & Young Thug),1ln2sDL64h9Y0PJIrUogM6,58
848,Chris Brown,High End (feat. Future & Young Thug),6FwiZxKXipsyGw2CVZOzol,55
849,Chris Brown,High End (feat. Future & Young Thug),6gVuvyzstcVoGF3eGPkLQ6,38
850,Chris Brown,High End (feat. Future & Young Thug),7kJFsg4IslKWan36EuGkxl,29
851,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,88
852,Chris Brown,City Girls,1rJUbH0v2E8t1GY4OAUTeC,68
853,Chris Brown,Say You Love Me,4xrpNY9y0FZnxVznSwM4cw,63
854,Chris Brown,Big Slimes (feat. Gunna & Lil Duke),4dhZy7EbsbhwIS7C6Ct8mI,56
855,Chris Brown,She Bumped Her Head (feat. Gunna),21dG6mNMHwkogPh7V5e83A,57
856,Chris Brown,Go Crazy,2cKJmkbLEg5zcar0QpioUw,56
857,José Feliciano,Feliz Navidad,0oPdaY4dXtc3ZsaG17V972,83
858,José Feliciano,Feliz Navidad,7xQmVmSfCt4LD9H2uFoWOO,67
859,José Feliciano,Feliz Navidad,3rLAEFEQyNq0I9BFq4P3XG,57
860,José Feliciano,"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",606WoZeEY2gs7wCne8VPUN,50
861,Farruko,Su Hija Me Gusta,5N1EdvOZKDKKIcwBcj3VmR,56
862,José Feliciano,California Dreamin',3rU0sziIji4mxvd39x6Z5X,52
863,José Feliciano,Para Decir Adiós,6AGi9TAhNcdvCZyaA9rUsu,48
864,José Feliciano,Qué Será,6idfK1mtEHiow7mHGnqhAd,49
865,José Feliciano,La Copa Rota,6H4RtasCxdA39YEndc3mjH,48
866,José Feliciano,Para Decir Adiós,4upfaSEaFtZADSSiPYehzU,53
867,Nat King Cole,The Christmas Song (Merry Christmas To You),4PS1e8f2LvuTFgUs1Cn3ON,85
868,Nat King Cole,Joy To The World,1VuAamHM7P3VQQEXYGG3Uu,81
869,Nat King Cole,The Happiest Christmas Tree,5aJP0MZjb8LtPAT5WicCZm,73
870,Nat King Cole,O Tannenbaum,0aJcR4COHLndzrJya4nBBc,72
871,Nat King Cole,Deck The Hall,0rHToGels2lt8Y0mCYoF90,73
872,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth),4xXMJbzVQSCyprr4PG5sBj,72
873,Nat King Cole,L-O-V-E,4QxDOjgpYtQDxxbWPuEJOy,71
874,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth) - Remastered,4FQJyi8gnbhKy623wNx6Ps,58
875,Nat King Cole Trio,The Christmas Song (Chestnuts Roasting on an Open Fire),3ceMwoo0pppZwVozHMgoHe,56
876,Natalie Cole,Unforgettable (Duet with Nat King Cole),48D177fBErMz5p4zeAW1N5,64
877,Ava Max,Christmas Without You,1QLZKzC2pjP4ySf4ALrNhm,82
878,Ava Max,Kings & Queens,7a53HqqArd4b9NF4XAmlbI,82
879,AJ Mitchell,Slow Dance,5FNS5Vj69AhRGJWjhrAd01,76
880,Ava Max,Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,79
881,Ava Max,My Head & My Heart,1KixkQVDUHggZMU9dUobgm,78
882,Alan Walker,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3,81
883,Ava Max,Salt,5iyZwawawLjHYpX4MxUKVF,76
884,Ava Max,Who's Laughing Now,1Pmp486RrLRkaEkE3HFHXP,78
885,Ava Max,Not Your Barbie Girl,4fkM7M4Uo5AUASnnsRC7EZ,71
886,Witt Lowry,Into Your Arms (feat. Ava Max),0b11D9D0hMOYCIMN3OKreM,76
887,Billie Eilish,Therefore I Am,54bFM56PmE4YLRnqpW6Tha,96
888,Billie Eilish,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,90
889,Billie Eilish,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,88
890,Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I,87
891,Billie Eilish,bad guy,2Fxmhks0bxGSBdJ92vM42m,89
892,Billie Eilish,my future,2ygvZOXrIeVL4xZmAWJT2C,84
893,Billie Eilish,i love you,6CcJMwBtXByIz4zQLzFkKc,83
894,Billie Eilish,you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,81
895,Billie Eilish,ocean eyes,7hDVYcQq6MxkdJGweuCtl9,83
896,Billie Eilish,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,81
897,Wham!,Last Christmas,2FRnf9qhLbvw8fu4IBXx78,87
898,Wham!,Last Christmas - Remastered,6wn2nmFn3wDuiMldRiuRuL,85
899,Silver,Wham Bam Shang-A-Lang,3qrEG6rQ9Qm72MNWeUKKiU,66
900,Wham!,Wake Me Up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,80
901,Wham!,Everything She Wants,5hXEcqQhEjfZdbIZLO8mf2,66
902,Wham!,Last Christmas,77nF1t4qesuOJRd8lbIzNX,67
903,Wham!,Club Tropicana,6tASfEUyB7lE2r6DLzURji,67
904,Wham!,I'm Your Man,2gG7E5OZi5D5QLRIctv63z,63
905,Stevie Ray Vaughan,Wham,42DFAOfH92om07FwNqX2Ye,36
906,The J. Geils Band,Whammer Jammer,6ED55VLiJwnaWEuo45f6MF,39
907,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,2uFaJJtFpPDc5Pa95XzTvg,90
908,Dean Martin,Silver Bells,4QX5pZQpQTgVlkqfUTDim0,79
909,Dean Martin,"Baby, It's Cold Outside",4MrfQL4TYQXJBlZYpAHTuE,77
910,Dean Martin,"Baby, It's Cold Outside - Remastered",4uQqahi1iUP35xE2qGdKdo,74
911,Dean Martin,Rudolph The Red-Nosed Reindeer,2L9QLAhrvtP4EYg1lY0Tnw,79
912,Tess Henley,Dean Martin,7BvUMxQHBNBPb7haFvvKwG,41
913,The Alchemist,Dean Martin Steaks (feat. Roc Marciano),3NMHFndbcpJdBBD6cIUGTF,22
914,Club des Belugas,Dean Martin - Mambo Italiano,3jfl9qdxIM16NqEYDMC0XO,32
915,Martin Garrix,Used To Love (with Dean Lewis),7pWK1kMgHy5lNNiIfuRbkP,73
916,Carnage,Together (feat. Elderbrook & MIKE DEAN),5991u5bqBb19XqhjoAraZz,51
917,The Ronettes,Sleigh Ride,5ASM6Qjiav2xPe7gRkQMsQ,88
918,The Ronettes,Frosty the Snowman,7n5m8nDAnyXo81tr4B3Bcw,76
919,The Ronettes,Sleigh Ride,46UMwpkxyIwzqhsaONm4wf,72
920,The Ronettes,Be My Baby,2G2YzndIA6jeWFPBXhUjh5,70
921,The Ronettes,Sleigh Ride,7fUYUcWy853HS8YJn0b3Sr,71
922,The Ronettes,I Saw Mommy Kissing Santa Claus,0EwuAHdON2ma8UBa7Flpee,62
923,The Ronettes,Be My Baby,1WN4uNclrDuczTO3bCr8s1,60
924,The Ronettes,Frosty the Snowman,1oyHrYZ76akL8DlztHUbRP,59
925,The Ronettes,Sleigh Ride,1CBg1D0t4FMLbco3posN7b,61
926,The Ronettes,Be My Baby,64tCsJOa1BkDS09PuqTEy6,55
927,Burl Ives,A Holly Jolly Christmas - Single Version,77khP2fIVhSW23NwxrRluh,81
928,Burl Ives,Rudolph The Red-Nosed Reindeer,47otoIkhx3fkdivEXL5OB6,75
929,Burl Ives,A Holly Jolly Christmas - Single Version,6XzpeMXDvLC86GvAfnUsIA,79
930,Burl Ives,"Silver And Gold - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",5EmYSWE2LpTd4hXxPYdbSf,67
931,Burl Ives,A Holly Jolly Christmas - Single Version,3I4X8mL9CJQgErNyAopSiv,2
932,Burl Ives,A Holly Jolly Christmas - Single Version,4GVYLg1qHyToGonrFg9tgW,66
933,Burl Ives,Rudolph The Red Nosed Reindeer,56JVpMPUMu2bhZHTARoQUP,67
934,Burl Ives,A Holly Jolly Christmas - Single Version,3BAuW5S4JgdfHvcPY8idKU,11
935,Burl Ives,Rudolph The Red Nosed Reindeer,6PiMVbfi2VPymMRW87HobO,8
936,Burl Ives,Rudolph The Red-Nosed Reindeer,1u0G8svzS1UV9ufRwd9PjX,8
937,Ariana Grande,positions,35mvY5S1H3J2QZyna3TFe0,97
938,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,94
939,Ariana Grande,Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb,94
940,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,90
941,Ariana Grande,motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,86
942,Ariana Grande,just like magic,7Dx9Z6Aon1qPS2N0rHSWTe,83
943,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,89
944,Ariana Grande,off the table (with The Weeknd),7E1jVNoWuemqUryI4FxsVD,83
945,Ariana Grande,safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,82
946,Ariana Grande,nasty,0sci7ppTZFm4mjcH3nu8yO,82
947,AJR,Bang!,53BHUFdQphHiZUUG3nx9zn,79
948,AJR,Burn The House Down,0TkJIyL69RAUIbNwGub6uR,72
949,AJR,100 Bad Days,17FK4etx1u2NK60cptINMS,70
950,AJR,Weak,5DZwnLxHjWTZaz9jOpRhxb,70
951,AJR,Sober Up (feat. Rivers Cuomo),5jiYx70OBzEI99jx1Gn3FN,67
952,AJR,Bummerland,33n9hKYymXgXV0p6j2zYp9,65
953,AJR,Karma,3VygfAvvgVaJUeaBUSzlZu,63
954,AJR,I'm Ready,2dgFqylK6gyILa4HY65u0y,65
955,AJR,Let the Games Begin,2pwnEzgIzYL4AOw4ousjkB,64
956,AJR,Netflix Trip,2fmlkobTesiSyyzVYa6nkX,60
957,BTS,Life Goes On,249gnXrbfmV8NG6jTEMSwD,95
958,BTS,Dynamite,0t1kP63rueHleOhQkYSXFY,94
959,BTS,Dynamite,4saklk6nie3yiGePpBwUoc,91
960,BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl,88
961,BTS,Fly To My Room,3QH8rQGNFX8VLbCgZ7uPTS,87
962,BTS,Telepathy,2FVpOsjT1iquZ3SpCjZ9Ne,87
963,BTS,Dis-ease,54DmTIv86D3sYdiawjULQ0,86
964,BTS,Stay,3ndCsZfq8OVwwkz9mmZvUz,86
965,BTS,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,84
966,BTS,ON,2QyuXBcV1LJ2rq01KhreMF,82
967,Kelly Clarkson,Underneath the Tree,3YZE5qDV7u1ZD1gZc47ZeR,84
968,Kelly Clarkson,Under The Mistletoe,2K4XbdyLxi9jhqVQeyUKRK,78
969,Kelly Clarkson,Wrapped in Red,5fclVBnzaGrbucvVMC228o,70
970,Kelly Clarkson,Since U Been Gone,3xrn9i8zhNZsTtcoWgQEAd,72
971,Kelly Clarkson,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,66
972,Kelly Clarkson,Because of You,3f3omU8n47Mqyab5nCaGyT,71
973,Kelly Clarkson,Broken & Beautiful,1Y9cAYTmyWJCcmfqdG2I29,72
974,John Legend,"Baby, It's Cold Outside (feat. Kelly Clarkson)",0ImOL4s238XPV8d2DKTJ2D,70
975,Kelly Clarkson,Heartbeat Song,7FC9Lng8iXU081lbigu8m8,67
976,Kelly Clarkson,I Dare You,0o58NWBiVXewJNfNDKQyjw,66
977,Morgan Wallen,7 Summers,0tbjiOUl4k492KPdWZS9sy,82
978,Morgan Wallen,Somebody’s Problem,0SErdEdRcVX1uJCf1eTGYH,81
979,Morgan Wallen,More Than My Hometown,0eBXyY4SatzpE7opnzgXvz,81
980,Morgan Wallen,Whiskey Glasses,6foY66mWZN0pSRjZ408c00,81
981,Morgan Wallen,Chasin' You,5MwynWK9s4hlyKHqhkNn4A,80
982,Morgan Wallen,Cover Me Up,7Jd0VVrzeTTWipxSzJ81aC,78
983,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,79
984,Morgan Wallen,Still Goin Down,096YtKWNRXdmYKFLelSBto,77
985,Morgan Wallen,This Bar,3746VOqCr3ys3lQdhmDoyH,75
986,Morgan Wallen,Livin’ The Dream,2L4YgbxxwmwafMqLIjSx8q,75
987,Andy Williams,It's the Most Wonderful Time of the Year,5hslUAKq9I9CG2bAulFkHN,91
988,Andy Williams,Sleigh Ride,5ymVfeMK8cDew5vzntTuc7,75
989,Andy Williams,Happy Holiday / The Holiday Season,3sDdyBHQ60Cs1opmIyRvhp,71
990,Andy Williams,It's the Most Wonderful Time of the Year,1IcR6RlgvDczfvoWJSSY2A,67
991,Andy Williams,"Moon River (From ""Breakfast at Tiffany's"")",24AIahNHzBxm9S12peXbnG,66
992,Andy Williams,Joy to the World,6FAEecFepAIFl1RpgdBidK,0
993,Andy Williams,It's the Most Wonderful Time of the Year,6PHydwtSLzGi9WJ3MyE50k,64
994,Andy Williams,It's the Most Wonderful Time of the Year,0dQoHmJLo9WM68EB7wUFsr,63
995,Andy Williams,It's the Most Wonderful Time of the Year,5RPVSzZW6R0pUza8Hs2sC7,60
996,Andy Williams & Claudine Longet,Let It Be Me,5Z3kQK39sQZFHiHAtZlXwz,23
997,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,25leEEaz1gIpp7o21Fqyjo,79
998,Gene Autry,Rudolph the Red-Nosed Reindeer,1dtIaSlyrLI04sqYa8nLyN,70
999,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,3i8j2dKXChkErfi8jsDDuH,68
1000,Gene Autry,Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra),4alUHNz5SiX3h4ML2ZebSp,58
1001,Gene Autry,Frosty The Snow Man,03Q3SlCVD0bbuClaMXO2Ht,56
1002,Gene Autry,Frosty the Snowman,5pMZO580uekpfOoJcqF0ld,56
1003,Gene Autry,Here Comes Santa Claus (Down Santa Claus Lane) (with Vocal Group) - 1947 Version,22naVVqr5Z4uN8wBWt23aO,54
1004,Gene Autry,Up On The House Top,4V3vrAqZhEHimov4qO8m5C,52
1005,Gene Autry,Frosty the Snowman,5Nxz3eCipTQAqNveRNUtgZ,53
1006,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,2PtKui5SZQf4KtAGiEJh7B,55
1007,Bing Crosby,White Christmas,4so0Wek9Ig1p6CRCHuINwW,85
1008,Bing Crosby,Do You Hear What I Hear? - Remastered 2006,5aDoUmxBsbdpS16alksb5Z,80
1009,Bing Crosby,Winter Wonderland - Remastered 2006,2IuUMx3uxxJAHcH41aYtn0,79
1010,Bing Crosby,The Little Drummer Boy - Remastered 2006,0pAT3JUEjIiqUkwxE0vbBQ,76
1011,Bing Crosby,Mele Kalikimaka - Single Version,1GQ3cCJMAhLqWARyVZWxnO,74
1012,Bing Crosby,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,6OJdXv1Q5OdLgYolFEunJ4,73
1013,Bing Crosby,Twelve Days Of Christmas,0cAhE2iDJApegDnVRx6fCK,73
1014,Bing Crosby,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,4BgkhT5HythXhIBqU2WvhX,72
1015,Bing Crosby,Mele Kalikimaka (Merry Christmas),04vLj9QUXoKdRlsp3gkURo,72
1016,Bing Crosby,It's Beginning To Look Like Christmas,44mYhOVgerj2qPjkGDVA6n,71
1017,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,93
1018,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),1HbA4N1MiOsPthALesGFR1,77
1019,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),3Vtq7xQEK9GUG74dwGIqhM,56
1020,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),1zFwFZ112by5yUtZOysUJb,56
1021,Sing2Piano,Monster (Originally Performed by Shawn Mendes & Justin Bieber) - Piano Karaoke Version,6Q1dBIu1t7wKHEqkIhuB7m,10
1022,Sing2Piano,Monster (Higher Key) [Originally Performed by Shawn Mendes & Justin Bieber] - Piano Karaoke Version,32pOip1UTFEyeOhL7LzAlm,6
1023,Playazzz,Monster (Karaoke Tribute Version Originally Performed By Shawn Mendes and Justin Bieber),50tg6Ov4sfkjVI6o5xw3kE,0
1024,Playazzz,Monster (Vocal Tribute Version Originally Performed By Shawn Mendes and Justin Bieber),5ex4AyNUYqr7imHRSTjHqa,0
1025,Playazzz,Monster (Instrumental Tribute Version Originally Performed By Shawn Mendes and Justin Bieber),3TamTTcxpDsUCE992eugvI,2
1026,Michael Bublé,It's Beginning to Look a Lot like Christmas,5a1iz510sv2W9Dt1MvFd5R,91
1027,Michael Bublé,Holly Jolly Christmas,5PuKlCjfEVIXl0ZBp5ZW9g,86
1028,Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),0Ie5uiv54KgCr7P4sYDTHl,82
1029,Michael Bublé,Holly Jolly Christmas,6tjituizSxwSmBB5vtgHZE,75
1030,Michael Bublé,It's Beginning to Look a Lot like Christmas,0lLdorYw7lVrJydTINhWdI,74
1031,Dolly Parton,"Cuddle Up, Cozy Down Christmas",1deT8vP3lOVU3XFAKHsSc3,78
1032,Michael Bublé,I'll Be Home for Christmas,0tXPhc8LvM4dPvoRwI66XQ,72
1033,Michael Bublé,Santa Claus Is Coming to Town,1RMDXedcRno6rDBCbNHDJf,80
1034,Michael Bublé,Jingle Bells (feat. The Puppini Sisters),5qXUIehZetSx94f6QNT88w,76
1035,Michael Bublé,Haven't Met You Yet,4fIWvT19w9PR0VVBuPYpWA,74
1036,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,25leEEaz1gIpp7o21Fqyjo,79
1037,Gene Autry,Rudolph the Red-Nosed Reindeer,1dtIaSlyrLI04sqYa8nLyN,70
1038,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,3i8j2dKXChkErfi8jsDDuH,68
1039,Gene Autry,Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra),4alUHNz5SiX3h4ML2ZebSp,58
